gusta,xd,</s>,1,1,1.0
gusta,y,luego,1,1,1.0
gustaba,esta,música,1,1,1.0
gustado,pasarla,con,1,1,1.0
gustan,las,chamarras,1,1,1.0
gustan,que,suba,1,1,1.0
gustando,?,</s>,1,1,1.0
gustaria,o,nel,1,1,1.0
gustaría,con,paquetería,1,1,1.0
gustaría,formalizar,la,1,1,1.0
gustaría,hacer,equipo,1,1,1.0
gustaría,preguntar,sobre,1,1,1.0
gustas,mucho,😊,1,1,1.0
gustas,que,suba,1,1,1.0
gustavo,pablo,</s>,1,1,1.0
gusto,a,la,1,1,1.0
gusto,espero,la,1,1,1.0
gusto,estoy,aquí,1,1,1.0
gusto,hablar,de,1,1,1.0
gusto,lo,tomo,1,1,1.0
gusto,mi,nombre,1,1,1.0
gusto,😃,.,1,1,1.0
gustó,cómo,dice,1,2,0.5
gustó,cómo,se,1,2,0.5
gustó,el,primero,1,1,1.0
gustó,pero,pos,1,1,1.0
gustó,😞,llega,1,1,1.0
guías,y,en,1,1,1.0
guíe,en,eso,1,1,1.0
gym,de,box,1,1,1.0
gym,sagitario,</s>,1,1,1.0
h,max,me,1,1,1.0
ha,comunicado,conmigo,1,1,1.0
ha,costado,mantenerla,1,1,1.0
ha,dado,ejemplos,1,2,0.5
ha,dado,😞,1,2,0.5
ha,de,estar,1,1,1.0
ha,enseñado,</s>,1,1,1.0
ha,escrito,nada,1,1,1.0
ha,estado,bien,1,2,0.5
ha,estado,lloviendo,1,2,0.5
ha,hecho,vicio,1,1,1.0
ha,ido,</s>,1,1,1.0
ha,llevado,más,1,1,1.0
ha,sido,el,1,1,1.0
ha,subido,nada,1,1,1.0
ha,tenido,el,1,1,1.0
ha,tocado,2,1,1,1.0
haaayyy,no,ojalá,1,1,1.0
haber,avanzada,a,1,1,1.0
haber,deja,checo,1,1,1.0
haber,enviado,documentos,1,1,1.0
haber,equipos,de,1,1,1.0
haber,jeje,</s>,1,1,1.0
haber,participado,hasta,1,1,1.0
haber,que,pasa,1,1,1.0
haber,sabido,esto,1,2,0.5
haber,sabido,te,1,2,0.5
haber,trabajado,con,1,1,1.0
habia,dicho,que,1,1,1.0
habia,metido,al,1,1,1.0
habia,olvidado,primero,1,1,1.0
habian,dicho,que,1,1,1.0
habla,con,ella,1,1,1.0
habla,de,buena,1,1,1.0
hablamos,y,quedaste,1,1,1.0
hablan,de,desamor,1,1,1.0
hablando,en,cel,1,1,1.0
hablando,esos,weyes,1,1,1.0
hablando,por,teléfono,1,1,1.0
hablar,con,aranza,1,5,0.2
hablar,con,ella,1,5,0.2
hablar,con,groserías,1,5,0.2
hablar,conmigo,pero,1,1,1.0
hablar,de,nuevo,1,1,1.0
hablar,en,frente,1,1,1.0
hablar,para,ver,1,1,1.0
hablarme,con,groserias,1,1,1.0
hablas,de,jess,1,1,1.0
hablas,y,presumes,1,1,1.0
hablas,😅,</s>,1,1,1.0
hablaste,sobre,eso,1,1,1.0
hable,con,ellas,1,1,1.0
hable,y,hable,1,2,0.5
hable,y,no,1,2,0.5
hablemos,casi,me,1,1,1.0
hablo,bien,con,1,1,1.0
hablo,con,ellas,1,4,0.25
hablo,con,groserías,1,4,0.25
hablo,con,mamá,1,4,0.25
hablo,con,mis,1,4,0.25
hablo,conmigo,otra,1,1,1.0
hablo,se,me,1,1,1.0
hablándole,así,jeje,1,1,1.0
hablé,con,ella,1,1,1.0
hablé,jeje,</s>,1,1,1.0
hablé,y,dijo,1,2,0.5
hablé,y,hable,1,2,0.5
habló,mamá,hace,1,1,1.0
habló,y,yo,1,1,1.0
habrá,algun,problema,1,1,1.0
había,acabado,bro,1,1,1.0
había,acordado,la,1,1,1.0
había,anotado,para,1,1,1.0
había,aparecido,así,1,1,1.0
había,avisado,la,1,1,1.0
había,cancelado,por,1,1,1.0
había,dado,cuenta,1,1,1.0
había,dicho,?,1,4,0.25
había,dicho,la,1,4,0.25
había,emocionado,</s>,1,1,1.0
había,enviado,solicitud,1,1,1.0
había,escrita,algo,1,1,1.0
había,escuchado,se,1,2,0.5
había,escuchado,y,1,2,0.5
había,hecho,planes,1,1,1.0
había,leído,ese,1,2,0.5
había,leído,que,1,2,0.5
había,olvidado,de,1,3,0.3333333333333333
había,olvidado,jajaja,1,3,0.3333333333333333
había,olvidado,jejeje,1,3,0.3333333333333333
había,pasado,eso,1,2,0.5
había,pasado,pero,1,2,0.5
había,pedido,vlv,1,1,1.0
había,pensado,de,1,2,0.5
había,pensado,en,1,2,0.5
había,preguntas,</s>,1,1,1.0
había,problema,</s>,1,1,1.0
había,tocado,a,1,1,1.0
había,trabajado,ahhhh,1,2,0.5
había,trabajado,en,1,2,0.5
había,un,buen,1,2,0.5
había,un,poco,1,2,0.5
había,visto,algo,1,11,0.09090909090909091
había,visto,ayer,1,11,0.09090909090909091
había,visto,jajaja,1,11,0.09090909090909091
había,visto,los,1,11,0.09090909090909091
había,visto,un,1,11,0.09090909090909091
había,visto,uno,1,11,0.09090909090909091
había,visto,😅,1,11,0.09090909090909091
había,wachao,xddd,1,1,1.0
habían,enviado,xddddd,1,1,1.0
habían,llenado,con,1,1,1.0
habías,anotado,y,1,1,1.0
habías,enviado,equis,1,1,1.0
habías,escuchado,el,1,1,1.0
habías,ido,sin,1,1,1.0
habías,pasado,</s>,1,1,1.0
hace,1,hra,1,2,0.5
hace,1,vez,1,2,0.5
hace,30,min,1,1,1.0
hace,?,</s>,1,1,1.0
hace,bullying,diciéndote,1,1,1.0
hace,como,3,1,1,1.0
hace,daño,🤣,1,1,1.0
hace,esto,?,1,1,1.0
hace,falta,que,1,2,0.5
hace,falta,una,1,2,0.5
hace,interesante,</s>,1,1,1.0
hace,lo,más,1,1,1.0
hace,monótono,?,1,1,1.0
hace,más,reacción,1,1,1.0
hace,nada,😅,1,1,1.0
hace,ojitos,😅,1,1,1.0
hace,osea,una,1,1,1.0
hace,que,lo,1,1,1.0
hace,rato,</s>,1,1,1.0
hace,tomar,2,1,1,1.0
hace,un,buen,1,4,0.25
hace,un,descontrol,1,4,0.25
hace,un,poco,1,4,0.25
hace,un,tiempo,1,4,0.25
hace,una,diferencia,1,1,1.0
hace,unos,días,1,1,1.0
hace,😅,</s>,1,1,1.0
hacem,porque,tu,1,1,1.0
hacemos,cobros,de,1,1,1.0
hacemos,la,propuesta,1,1,1.0
hacemos,un,mapa,1,1,1.0
hacemos,yo,lo,1,1,1.0
hacen,12,y,1,1,1.0
hacen,13,</s>,1,1,1.0
hacen,auditorías,yo,1,1,1.0
hacen,envíos,?,1,1,1.0
hacen,más,veces,1,1,1.0
hacen,redactando,</s>,1,1,1.0
hacenos,local,y,1,1,1.0
hacer,?,oye,1,3,0.3333333333333333
hacer,algún,ejercicio,1,1,1.0
hacer,así,</s>,1,3,0.3333333333333333
hacer,así,?,1,3,0.3333333333333333
hacer,así,osea,1,3,0.3333333333333333
hacer,aunque,ahorita,1,1,1.0
hacer,bro,</s>,1,1,1.0
hacer,burla,con,1,1,1.0
hacer,cuando,tú,1,1,1.0
hacer,cómo,este,1,1,1.0
hacer,el,balance,1,12,0.08333333333333333
hacer,el,cuadro,1,12,0.08333333333333333
hacer,el,ejemplo,1,12,0.08333333333333333
hacer,el,examen,1,12,0.08333333333333333
hacer,el,extra,1,12,0.08333333333333333
hacer,el,favor,1,12,0.08333333333333333
hacer,el,formulario,1,12,0.08333333333333333
hacer,el,tornado,1,12,0.08333333333333333
hacer,en,la,1,1,1.0
hacer,equipo,conmigo,1,1,1.0
hacer,es,desinstalar,1,3,0.3333333333333333
hacer,es,integrar,1,3,0.3333333333333333
hacer,es,lo,1,3,0.3333333333333333
hacer,eso,?,1,1,1.0
hacer,gastos,extras,1,1,1.0
hacer,gracias,y,1,1,1.0
hacer,la,chillona,1,3,0.3333333333333333
hacer,la,neta,1,3,0.3333333333333333
hacer,la,tarea,1,3,0.3333333333333333
hacer,las,pruebas,1,2,0.5
hacer,las,tareas,1,2,0.5
hacer,lo,mismo,1,4,0.25
hacer,lo,posible,1,4,0.25
hacer,los,diagramas,1,1,1.0
hacer,muchas,cosas,1,1,1.0
hacer,más,complicado,1,1,1.0
hacer,nada,de,1,4,0.25
hacer,nada,jsjs,1,4,0.25
hacer,no,busques,1,1,1.0
hacer,nunca,se,1,1,1.0
hacer,otro,reporte,1,1,1.0
hacer,para,mandárselo,1,1,1.0
hacer,pausas,y,1,1,1.0
hacer,pero,como,1,3,0.3333333333333333
hacer,pero,cumple,1,3,0.3333333333333333
hacer,pero,no,1,3,0.3333333333333333
hacer,por,el,1,2,0.5
hacer,por,operaciones,1,2,0.5
hacer,porque,como,1,1,1.0
hacer,que,yo,1,1,1.0
hacer,salsa,</s>,1,1,1.0
hacer,sopa,de,1,1,1.0
hacer,todo,de,1,1,1.0
hacer,un,ataque,1,4,0.25
hacer,un,buen,1,4,0.25
hacer,un,documento,1,4,0.25
hacer,un,favor,1,4,0.25
hacer,una,consideración,1,6,0.16666666666666666
hacer,una,expres,1,6,0.16666666666666666
hacer,una,junta,1,6,0.16666666666666666
hacer,una,pregunta,1,6,0.16666666666666666
hacer,😔,</s>,1,1,1.0
hacerla,si,si,1,1,1.0
hacerla,virtual,y,1,1,1.0
hacerle,como,a,1,1,1.0
hacerle,si,no,1,1,1.0
hacerlo,?,</s>,1,1,1.0
hacerlo,a,las,1,1,1.0
hacerlo,ahí,</s>,1,1,1.0
hacerlo,bro,?,1,1,1.0
hacerlo,buen,dia,1,1,1.0
hacerlo,como,queramos,1,1,1.0
hacerlo,llego,del,1,1,1.0
hacerlo,para,que,1,1,1.0
hacerlo,ya,se,1,1,1.0
hacerlos,tu,</s>,1,1,1.0
hacerte,responsable,</s>,1,1,1.0
haces,?,</s>,1,1,1.0
haces,el,apartado,1,1,1.0
haces,es,inmadurez,1,1,1.0
haces,no,mames,1,1,1.0
haces,pendejo,soy,1,1,1.0
hacia,arriba,8,1,1,1.0
hacia,entre,2,1,1,1.0
hacienda,cuídate,mucho,1,1,1.0
hacienda,maneje,bien,1,1,1.0
hacienda,por,fis,1,1,1.0
hacienda,xd,</s>,1,1,1.0
hacienda,y,debo,1,1,1.0
hacienda,ó,tú,1,1,1.0
haciendo,bro,</s>,1,1,1.0
haciendo,de,la,1,1,1.0
haciendo,el,tema,1,1,1.0
haciendo,esto,ntp,1,1,1.0
haciendo,la,cena,1,4,0.25
haciendo,la,limpieza,1,4,0.25
haciendo,la,partición,1,4,0.25
haciendo,la,rehabilitación,1,4,0.25
haciendo,las,compras,1,2,0.5
haciendo,las,operaciones,1,2,0.5
haciendo,lo,del,1,1,1.0
haciendo,los,puntos,1,1,1.0
haciendo,mi,inventario,1,2,0.5
haciendo,mi,último,1,2,0.5
haciendo,tarea,jajaja,1,1,1.0
haciendo,tarra,</s>,1,1,1.0
haciendo,un,live,1,4,0.25
haciendo,un,nuevo,1,4,0.25
haciendo,un,poco,1,4,0.25
haciendo,un,trabajo,1,4,0.25
haciendo,una,integral,1,1,1.0
haciendo,va,?,1,1,1.0
haciéndole,un,vídeo,1,1,1.0
hackeado,🤣,🤣,1,1,1.0
hackearon,entonces,xddd,1,1,1.0
hackearon,facebook,</s>,1,1,1.0
hackearon,jajaja,</s>,1,1,1.0
hacker,jaja,</s>,1,1,1.0
hacker,resultó,hackeado,1,1,1.0
hackers,si,dan,1,1,1.0
hacía,falta,😅,1,1,1.0
hacía,lo,mismo,1,1,1.0
hacía,😅,😅,1,1,1.0
hacía,🤣,🤣,1,1,1.0
hacías,escondidas,yo,1,1,1.0
haga,1,</s>,1,1,1.0
haga,el,otro,1,1,1.0
haga,esto,ni,1,1,1.0
haga,pesado,juntes,1,1,1.0
haga,un,semáforo,1,1,1.0
hagamos,a,las,1,1,1.0
hagan,diferentes,módulos,1,1,1.0
hagan,lo,mismo,1,1,1.0
hagas,bienvenido,se,1,1,1.0
hagas,tus,cuentas,1,1,1.0
hago,?,</s>,1,2,0.5
hago,?,xd,1,2,0.5
hago,a,eso,1,2,0.5
hago,a,las,1,2,0.5
hago,algunas,cosas,1,1,1.0
hago,algunos,ejercicios,1,1,1.0
hago,como,en,1,1,1.0
hago,de,nuevo,1,1,1.0
hago,el,3,1,2,0.5
hago,el,deposito,1,2,0.5
hago,entoneces,?,1,1,1.0
hago,envío,de,1,1,1.0
hago,la,conclusión,1,5,0.2
hago,la,limpieza,1,5,0.2
hago,la,primera,1,5,0.2
hago,las,finales,1,1,1.0
hago,lo,que,1,1,1.0
hago,memoria,</s>,1,1,1.0
hago,mis,sentadillas,1,1,1.0
hago,sin,cobrar,1,1,1.0
hago,sobre,el,1,1,1.0
hago,un,borrador,1,1,1.0
hago,😊,</s>,1,1,1.0
hago,🤣,🤣,1,1,1.0
hambre,xd,</s>,1,1,1.0
han,confirmado,pero,1,1,1.0
han,contado,que,1,1,1.0
han,podido,comprar,1,1,1.0
han,quitado,nada,1,1,1.0
han,sido,un,1,1,1.0
hanz,no,porque,1,1,1.0
hanzka,y,gustavo,1,1,1.0
haremos,el,reporte,1,1,1.0
haria,la,intro,1,1,1.0
harta,de,las,1,1,1.0
hará,larga,jsjs,1,1,1.0
harán,tacos,</s>,1,1,1.0
haría,mañana,</s>,1,2,0.5
haría,mañana,pero,1,2,0.5
has,el,día,1,1,1.0
has,estado,?,1,1,1.0
has,graciaaaas,</s>,1,1,1.0
has,gracias,</s>,1,1,1.0
has,interesado,</s>,1,1,1.0
has,quitado,ese,1,1,1.0
hasta,a,1,1,1,1.0
hasta,agosto,me,1,1,1.0
hasta,ahora,pero,1,2,0.5
hasta,ahora,se,1,2,0.5
hasta,ahorita,todo,1,1,1.0
hasta,al,alma,1,1,1.0
hasta,allá,</s>,1,1,1.0
hasta,antes,de,1,1,1.0
hasta,aquí,llegamos,1,1,1.0
hasta,con,su,1,1,1.0
hasta,cuando,entras,1,4,0.25
hasta,cuando,los,1,4,0.25
hasta,cuando,me,1,4,0.25
hasta,cuando,regresas,1,4,0.25
hasta,donde,recuerde,1,1,1.0
hasta,efecto,y,1,1,1.0
hasta,el,.,1,21,0.047619047619047616
hasta,el,14,1,21,0.047619047619047616
hasta,el,17,1,21,0.047619047619047616
hasta,el,28,1,21,0.047619047619047616
hasta,el,juebebed,1,21,0.047619047619047616
hasta,el,jueves,1,21,0.047619047619047616
hasta,el,lunes,1,21,0.047619047619047616
hasta,el,martes,1,21,0.047619047619047616
hasta,el,miércoles,1,21,0.047619047619047616
hasta,el,próximo,1,21,0.047619047619047616
hasta,el,ultimo,1,21,0.047619047619047616
hasta,el,viernes,1,21,0.047619047619047616
hasta,el,último,1,21,0.047619047619047616
hasta,en,2,1,2,0.5
hasta,en,la,1,2,0.5
hasta,enfrente,en,1,1,1.0
hasta,es,mi,1,1,1.0
hasta,escupo,arena,1,1,1.0
hasta,eso,hice,1,2,0.5
hasta,eso,vamos,1,2,0.5
hasta,febrero,</s>,1,1,1.0
hasta,la,maratónica,1,3,0.3333333333333333
hasta,la,noche,1,3,0.3333333333333333
hasta,la,zona,1,3,0.3333333333333333
hasta,las,11,1,4,0.25
hasta,las,12,1,4,0.25
hasta,las,3,1,4,0.25
hasta,las,8,1,4,0.25
hasta,le,cante,1,2,0.5
hasta,le,tome,1,2,0.5
hasta,les,desee,1,1,1.0
hasta,limpiar,mis,1,1,1.0
hasta,los,calzones,1,1,1.0
hasta,mañana,</s>,1,3,0.3333333333333333
hasta,mañana,como,1,3,0.3333333333333333
hasta,mañana,para,1,3,0.3333333333333333
hasta,me,ando,1,4,0.25
hasta,me,arqueé,1,4,0.25
hasta,me,está,1,4,0.25
hasta,me,regaño,1,4,0.25
hasta,que,cierren,1,5,0.2
hasta,que,por,1,5,0.2
hasta,que,termine,1,5,0.2
hasta,que,termines,1,5,0.2
hasta,que,vaya,1,5,0.2
hasta,quería,llorar,1,1,1.0
hasta,razones,simples,1,1,1.0
hasta,septiembre,para,1,1,1.0
hasta,va,retrasado,1,1,1.0
haste,enfrente,son,1,1,1.0
hay,2,razones,1,1,1.0
hay,3,?,1,1,1.0
hay,alguien,que,1,1,1.0
hay,algun,inconveniente,1,1,1.0
hay,algunos,que,1,1,1.0
hay,clase,</s>,1,2,0.5
hay,clase,?,1,2,0.5
hay,compartimiento,el,1,1,1.0
hay,cosas,también,1,1,1.0
hay,d,que,1,1,1.0
hay,de,3,1,50,0.02
hay,de,todo,1,50,0.02
hay,demasiada,.,1,2,0.5
hay,demasiada,mercancía,1,2,0.5
hay,dinero,</s>,1,2,0.5
hay,dinero,en,1,2,0.5
hay,en,la,1,1,1.0
hay,falla,jejeje,1,1,1.0
hay,familiares,tuyos,1,1,1.0
hay,fiesta,🤣,1,1,1.0
hay,fiestas,a,1,1,1.0
hay,gastos,cada,1,1,1.0
hay,humildad,xd,1,1,1.0
hay,invitación,a,1,1,1.0
hay,locaaa,</s>,1,1,1.0
hay,locos,que,1,1,1.0
hay,madrina,cuidese,1,1,1.0
hay,morros,que,1,1,1.0
hay,muchas,cosas,1,1,1.0
hay,mucho,trabajo,1,1,1.0
hay,muchos,buenos,1,3,0.3333333333333333
hay,más,spiderman,1,1,1.0
hay,nada,xd,1,1,1.0
hay,nadie,del,1,2,0.5
hay,nadie,en,1,2,0.5
hay,ninguna,fuente,1,1,1.0
hay,nivel,entonces,1,1,1.0
hay,no,manches,1,3,0.3333333333333333
hay,no,si,1,3,0.3333333333333333
hay,no,😮,1,3,0.3333333333333333
hay,noooo,🤣,1,1,1.0
hay,nooooo,jaja,1,1,1.0
hay,oex,</s>,1,1,1.0
hay,ojalá,y,1,1,1.0
hay,otra,forma,1,1,1.0
hay,papelerías,abiertas,1,1,1.0
hay,pedo,?,1,3,0.3333333333333333
hay,pedo,bro,1,3,0.3333333333333333
hay,pedo,my,1,3,0.3333333333333333
hay,perrilla,</s>,1,1,1.0
hay,perro,</s>,1,2,0.5
hay,perro,loco,1,2,0.5
hay,prioridades,jaja,1,1,1.0
hay,problema,</s>,1,4,0.25
hay,problema,jaja,1,4,0.25
hay,problema,si,1,4,0.25
hay,problema,😊,1,4,0.25
hay,que,ayudarle,1,20,0.05
hay,que,bueno,1,20,0.05
hay,que,dar,1,20,0.05
hay,que,decirle,1,20,0.05
hay,que,disfrutar,1,20,0.05
hay,que,echarle,1,20,0.05
hay,que,entregar,1,20,0.05
hay,que,esperar,1,20,0.05
hay,que,estar,1,20,0.05
hay,que,genial,1,20,0.05
hay,que,ir,1,20,0.05
hay,que,llevar,1,20,0.05
hay,que,sumarle,1,20,0.05
hay,reunión,😅,1,1,1.0
hay,se,puso,1,1,1.0
hay,si,se,1,1,1.0
hay,siempre,🤣,1,1,1.0
hay,tanto,problema,1,1,1.0
hay,tiempo,para,1,1,1.0
hay,tribuna,para,1,1,1.0
hay,un,buen,1,2,0.5
hay,un,problema,1,2,0.5
hay,una,canción,1,2,0.5
hay,una,steren,1,2,0.5
haya,dicho,el,1,1,1.0
haya,fallas,</s>,1,1,1.0
haya,problema,jsjsjs,1,1,1.0
haya,sido,una,1,1,1.0
hayas,pasado,chido,1,3,0.3333333333333333
hayas,sacado,</s>,1,2,0.5
hayas,sacado,we,1,2,0.5
hayyy,nooo,🥺,1,1,1.0
haz,esta,</s>,1,1,1.0
haz,ganado,dinerito,1,1,1.0
haz,hecho,amigos,1,2,0.5
haz,hecho,nada,1,2,0.5
haz,mirado,a,1,1,1.0
hazle,un,escaneo,1,2,0.5
hazle,un,poco,1,2,0.5
hazme,jejeje,</s>,1,1,1.0
hazte,responsable,y,1,1,1.0
hdp,hdp,</s>,1,2,0.5
hdp,hdp,hdp,1,2,0.5
he,actuado,con,1,1,1.0
he,conectado,</s>,1,1,1.0
he,dedicado,tiempo,1,1,1.0
he,desayunado,🥺,1,1,1.0
he,dicho,jajaja,1,1,1.0
he,empezado,a,1,1,1.0
he,estado,checando,1,3,0.3333333333333333
he,estado,practicando,1,3,0.3333333333333333
he,estado,viendo,1,3,0.3333333333333333
he,hecho,1,1,5,0.2
he,hecho,</s>,1,5,0.2
he,hecho,bro,1,5,0.2
he,hecho,me,1,5,0.2
he,hecho,yo,1,5,0.2
he,identificado,estos,1,1,1.0
he,llevado,</s>,1,1,1.0
he,parado,cuando,1,1,1.0
he,podido,surtir,1,1,1.0
he,puesto,más,1,1,1.0
he,salido,a,1,1,1.0
he,tenido,una,1,3,0.3333333333333333
he,tenido,uno,1,3,0.3333333333333333
he,tenido,unos,1,3,0.3333333333333333
he,tratado,de,1,1,1.0
he,visto,en,1,1,1.0
headphones,?,</s>,1,1,1.0
heart,😞,</s>,1,1,1.0
hecho,1,</s>,1,1,1.0
hecho,a,5,1,1,1.0
hecho,amigos,universitarios,1,1,1.0
hecho,andrés,me,1,1,1.0
hecho,bro,</s>,1,1,1.0
hecho,creo,que,1,1,1.0
hecho,el,pago,1,1,1.0
hecho,en,base,1,1,1.0
hecho,es,algo,1,1,1.0
hecho,eso,es,1,1,1.0
hecho,fue,el,1,1,1.0
hecho,hace,unos,1,1,1.0
hecho,hasta,los,1,1,1.0
hecho,hay,demasiada,1,2,0.5
hecho,hay,una,1,2,0.5
hecho,jajajaja,</s>,1,1,1.0
hecho,la,junta,1,2,0.5
hecho,la,mayoría,1,2,0.5
hecho,me,faltan,1,2,0.5
hecho,me,gustas,1,2,0.5
hecho,nada,?,1,1,1.0
hecho,para,ser,1,1,1.0
hecho,planes,con,1,1,1.0
hecho,sale,en,1,1,1.0
hecho,te,iba,1,1,1.0
hecho,tengo,que,1,1,1.0
hecho,vicio,🫡,1,1,1.0
hecho,yo,creo,1,1,1.0
hecho,😅,😅,1,1,1.0
heee,simplemente,cumple,1,1,1.0
hemos,contestado,</s>,1,1,1.0
hemos,estado,con,1,1,1.0
herencia,de,mis,1,1,1.0
hermana,está,en,1,1,1.0
hermana,iba,a,1,1,1.0
hermana,jaja,</s>,1,1,1.0
hermana,quiere,escuelas,1,1,1.0
hermana,se,encargará,1,1,1.0
hermana,va,a,1,1,1.0
hermanas,?,</s>,1,1,1.0
hermanita,😊,</s>,1,1,1.0
hermano,a,un,1,1,1.0
hermano,ayer,ya,1,1,1.0
hermano,descansa,</s>,1,1,1.0
hermano,hoy,quieres,1,1,1.0
hermano,me,pueda,1,1,1.0
hermano,ntp,ya,1,1,1.0
hermano,sabes,igual,1,1,1.0
hermano,todo,chido,1,1,1.0
hermano,ya,andas,1,3,0.3333333333333333
hermano,ya,estás,1,3,0.3333333333333333
hermano,ya,lo,1,3,0.3333333333333333
hermano,😀,😀,1,1,1.0
hermano,😎,</s>,1,1,1.0
hermanooooouuuuu,felíz,año,1,1,1.0
hermoso,jajajaj,</s>,1,1,1.0
hey,brouuu,</s>,1,1,1.0
hice,?,</s>,1,2,0.5
hice,?,recuerda,1,2,0.5
hice,a,renglones,1,2,0.5
hice,a,ver,1,2,0.5
hice,bien,</s>,1,2,0.5
hice,bien,tú,1,2,0.5
hice,caso,.,1,1,1.0
hice,como,en,1,1,1.0
hice,con,abdiel,1,1,1.0
hice,en,la,1,1,1.0
hice,es,cuadrar,1,1,1.0
hice,esa,nota,1,1,1.0
hice,muchas,formas,1,1,1.0
hice,nada,jajaja,1,2,0.5
hice,nada,🥺,1,2,0.5
hice,para,el,1,1,1.0
hice,pendejo,con,1,1,1.0
hice,pero,no,1,1,1.0
hice,planes,jejeje,1,1,1.0
hice,porque,dice,1,1,1.0
hice,primero,dhcp,1,1,1.0
hice,todo,lo,1,1,1.0
hice,uno,de,1,1,1.0
hice,y,con,1,2,0.5
hice,y,veo,1,2,0.5
hicieron,algunas,modificaciones,1,1,1.0
hicieron,esperar,1,1,1,1.0
hicimos,convivio,🤣,1,1,1.0
hiciste,bro,?,1,1,1.0
hiciste,dudar,le,1,1,1.0
hiciste,el,dia,1,2,0.5
hiciste,el,extra,1,2,0.5
hiciste,esto,?,1,1,1.0
hiciste,exámenes,?,1,1,1.0
hiciste,la,noche,1,1,1.0
hiciste,lo,del,1,3,0.3333333333333333
hiciste,los,ojos,1,1,1.0
hidalgo,?,</s>,1,2,0.5
hidalgo,?,🤔,1,2,0.5
hielo,20,mins,1,1,1.0
hija,de,una,1,1,1.0
hija,imagino,un,1,1,1.0
hija,lo,que,1,1,1.0
hija,más,simplemente,1,1,1.0
hija,si,no,1,1,1.0
hija,solo,quiero,1,1,1.0
hija,y,aunque,1,1,1.0
hijaaaaak,si,no,1,1,1.0
hijaaaak,siento,que,1,1,1.0
hijak,.,vcf,1,1,1.0
hijak,alv,se,1,1,1.0
hijak,ando,haciendo,1,1,1.0
hijak,lo,puedes,1,1,1.0
hijak,que,laves,1,2,0.5
hijak,que,ya,1,2,0.5
hijak,vlv,ya,1,1,1.0
hijak,yo,me,1,1,1.0
hijakkkk,jajajaja,no,1,1,1.0
hijo,como,tal,1,1,1.0
hijo,de,mi,1,1,1.0
hijo,gracias,</s>,1,1,1.0
hijo,no,te,1,2,0.5
hijo,no,tiene,1,2,0.5
hijo,para,que,1,1,1.0
hijos,asi,que,1,1,1.0
hijos,conocieron,a,1,1,1.0
hijos,de,agghhhhhhhhhhh,1,1,1.0
hijos,es,más,1,1,1.0
hijos,no,son,1,1,1.0
hijos,pero,a,1,1,1.0
hijos,por,irte,1,1,1.0
hijos,qué,padre,1,1,1.0
hijos,son,de,1,1,1.0
hijos,te,sientes,1,1,1.0
hijos,tienen,el,1,1,1.0
hijos,y,que,1,2,0.5
hijos,y,sus,1,2,0.5
hijos,ya,les,1,1,1.0
hikaaaaaaaaaak,?,</s>,1,1,1.0
hipotesis,siento,que,1,1,1.0
hippie,jajajaja,</s>,1,1,1.0
hipótesis,en,caso,1,1,1.0
hipótesis,es,la,1,1,1.0
hipótesis,sería,que,1,1,1.0
historia,😊,</s>,1,1,1.0
historia,😞,😞,1,1,1.0
historico,.,nosotros,1,1,1.0
hizo,?,</s>,1,2,0.5
hizo,?,😮,1,2,0.5
hizo,así,</s>,1,2,0.5
hizo,así,🤣,1,2,0.5
hizo,el,compañero,1,2,0.5
hizo,el,dros,1,2,0.5
hizo,la,loca,1,1,1.0
hizo,las,nuevas,1,1,1.0
hizo,llorar,a,1,1,1.0
hizo,revuelo,el,1,1,1.0
hizo,sufrir,con,1,1,1.0
hizo,tarde,</s>,1,3,0.3333333333333333
hizo,tarde,jejeje,1,3,0.3333333333333333
hizo,tarde,ya,1,3,0.3333333333333333
hizo,un,poquito,1,1,1.0
hizo,😅,😅,1,1,1.0
hoja,?,</s>,1,1,1.0
hoja,del,examen,1,1,1.0
hoja,opalina,?,1,1,1.0
hoja,que,este,1,1,1.0
hojas,después,jajaja,1,1,1.0
hojas,sueltas,</s>,1,1,1.0
hola,apa,</s>,1,1,1.0
hola,bro,ando,1,3,0.3333333333333333
hola,bro,buenas,1,3,0.3333333333333333
hola,bro,oyeee,1,3,0.3333333333333333
hola,buenos,dias,1,8,0.125
hola,compañero,soy,1,3,0.3333333333333333
hola,compañeros,buenas,1,1,1.0
hola,dile,que,1,1,1.0
hola,ernesto,</s>,1,2,0.5
hola,ernesto,oye,1,2,0.5
hola,es,lo,1,1,1.0
hola,hola,buenos,1,10,0.1
hola,hola,mmm,1,10,0.1
hola,hola,😃,1,10,0.1
hola,hola,😅,1,10,0.1
hola,hola,😊,1,10,0.1
hola,holaaa,saul,1,3,0.3333333333333333
hola,igualmente,un,1,1,1.0
hola,josé,buenos,1,14,0.07142857142857142
hola,josé,de,1,14,0.07142857142857142
hola,josé,disculpa,1,14,0.07142857142857142
hola,josé,espero,1,14,0.07142857142857142
hola,josé,necesito,1,14,0.07142857142857142
hola,josé,oye,1,14,0.07142857142857142
hola,josé,pues,1,14,0.07142857142857142
hola,josé,soy,1,14,0.07142857142857142
hola,madrina,buenos,1,12,0.08333333333333333
hola,madrina,es,1,12,0.08333333333333333
hola,madrina,sipi,1,12,0.08333333333333333
