!,si,1,15,0.06666666666666667
(,4,1,17,0.058823529411764705
(,8,1,17,0.058823529411764705
(,</s>,1,17,0.058823529411764705
(,aranza,1,17,0.058823529411764705
(,como,1,17,0.058823529411764705
(,inserte,1,17,0.058823529411764705
(,sinónimo,1,17,0.058823529411764705
(,vi,1,17,0.058823529411764705
(,z,1,17,0.058823529411764705
),dice,1,17,0.058823529411764705
),r,1,17,0.058823529411764705
),sabemos,1,17,0.058823529411764705
),y,1,17,0.058823529411764705
.,2,1,316,0.0031645569620253164
.,_,1,316,0.0031645569620253164
.,acuerdate,1,316,0.0031645569620253164
.,además,1,316,0.0031645569620253164
.,ai,1,316,0.0031645569620253164
.,al,1,316,0.0031645569620253164
.,bonita,1,316,0.0031645569620253164
.,buenas,1,316,0.0031645569620253164
.,chance,1,316,0.0031645569620253164
.,colombia,1,316,0.0031645569620253164
.,comentas,1,316,0.0031645569620253164
.,comimos,1,316,0.0031645569620253164
.,como,1,316,0.0031645569620253164
.,complica,1,316,0.0031645569620253164
.,compro,1,316,0.0031645569620253164
.,contesto,1,316,0.0031645569620253164
.,cuenta,1,316,0.0031645569620253164
.,da,1,316,0.0031645569620253164
.,dan,1,316,0.0031645569620253164
.,de,1,316,0.0031645569620253164
.,dicen,1,316,0.0031645569620253164
.,digo,1,316,0.0031645569620253164
.,domingo,1,316,0.0031645569620253164
.,en,1,316,0.0031645569620253164
.,enos,1,316,0.0031645569620253164
.,esa,1,316,0.0031645569620253164
.,esperando,1,316,0.0031645569620253164
.,espero,1,316,0.0031645569620253164
.,estuve,1,316,0.0031645569620253164
.,estuvo,1,316,0.0031645569620253164
.,formula,1,316,0.0031645569620253164
.,funciones,1,316,0.0031645569620253164
.,gustaria,1,316,0.0031645569620253164
.,ha,1,316,0.0031645569620253164
.,iba,1,316,0.0031645569620253164
.,igual,1,316,0.0031645569620253164
.,igualmente,1,316,0.0031645569620253164
.,incognita,1,316,0.0031645569620253164
.,inmobilizaron,1,316,0.0031645569620253164
.,ja,1,316,0.0031645569620253164
.,jajaja,1,316,0.0031645569620253164
.,jalo,1,316,0.0031645569620253164
.,le,1,316,0.0031645569620253164
.,literatura,1,316,0.0031645569620253164
.,los,1,316,0.0031645569620253164
.,ls,1,316,0.0031645569620253164
.,mama,1,316,0.0031645569620253164
.,me,1,316,0.0031645569620253164
.,merece,1,316,0.0031645569620253164
.,metio,1,316,0.0031645569620253164
.,mientras,1,316,0.0031645569620253164
.,muchas,1,316,0.0031645569620253164
.,muy,1,316,0.0031645569620253164
.,más,1,316,0.0031645569620253164
.,neta,1,316,0.0031645569620253164
.,no,1,316,0.0031645569620253164
.,nos,1,316,0.0031645569620253164
.,nosotros,1,316,0.0031645569620253164
.,observaciones,1,316,0.0031645569620253164
.,oye,1,316,0.0031645569620253164
.,padrino,1,316,0.0031645569620253164
.,para,1,316,0.0031645569620253164
.,parece,1,316,0.0031645569620253164
.,parwve,1,316,0.0031645569620253164
.,pase,1,316,0.0031645569620253164
.,paso,1,316,0.0031645569620253164
.,pediste,1,316,0.0031645569620253164
.,pensé,1,316,0.0031645569620253164
.,personal,1,316,0.0031645569620253164
.,planteles,1,316,0.0031645569620253164
.,posiblemente,1,316,0.0031645569620253164
.,preginte,1,316,0.0031645569620253164
.,profe,1,316,0.0031645569620253164
.,pudo,1,316,0.0031645569620253164
.,puede,1,316,0.0031645569620253164
.,puedo,1,316,0.0031645569620253164
.,pues,1,316,0.0031645569620253164
.,pusieron,1,316,0.0031645569620253164
.,que,1,316,0.0031645569620253164
.,quito,1,316,0.0031645569620253164
.,sabes,1,316,0.0031645569620253164
.,salio,1,316,0.0031645569620253164
.,san,1,316,0.0031645569620253164
.,ser,1,316,0.0031645569620253164
.,simón,1,316,0.0031645569620253164
.,soy,1,316,0.0031645569620253164
.,tendria,1,316,0.0031645569620253164
.,toco,1,316,0.0031645569620253164
.,todo,1,316,0.0031645569620253164
.,un,1,316,0.0031645569620253164
.,unam,1,316,0.0031645569620253164
.,vavava,1,316,0.0031645569620253164
.,voladora,1,316,0.0031645569620253164
.,voy,1,316,0.0031645569620253164
.,ya,1,316,0.0031645569620253164
.,😍,1,316,0.0031645569620253164
.,😩,1,316,0.0031645569620253164
.,🤣,1,316,0.0031645569620253164
0,?,1,3,0.3333333333333333
00,</s>,1,1,1.0
000,</s>,1,2,0.5
000,y,1,2,0.5
09000001035598365,</s>,1,1,1.0
1,.,1,65,0.015384615384615385
1,3,1,65,0.015384615384615385
1,43,1,65,0.015384615384615385
1,al,1,65,0.015384615384615385
1,cepillo,1,65,0.015384615384615385
1,cloralets,1,65,0.015384615384615385
1,cm13,1,65,0.015384615384615385
1,cubeta,1,65,0.015384615384615385
1,cucharada,1,65,0.015384615384615385
1,diseñador,1,65,0.015384615384615385
1,escándalo,1,65,0.015384615384615385
1,hr,1,65,0.015384615384615385
1,hra,1,65,0.015384615384615385
1,litro,1,65,0.015384615384615385
1,mesesote,1,65,0.015384615384615385
1,min,1,65,0.015384615384615385
1,minuto,1,65,0.015384615384615385
1,mt,1,65,0.015384615384615385
1,no,1,65,0.015384615384615385
1,o,1,65,0.015384615384615385
1,paquete,1,65,0.015384615384615385
1,pasta,1,65,0.015384615384615385
1,que,1,65,0.015384615384615385
1,red,1,65,0.015384615384615385
1,ro,1,65,0.015384615384615385
1,rollo,1,65,0.015384615384615385
1,sangrias,1,65,0.015384615384615385
1,semestre,1,65,0.015384615384615385
1,tostadas,1,65,0.015384615384615385
1,vez,1,65,0.015384615384615385
1,word,1,65,0.015384615384615385
1,xd,1,65,0.015384615384615385
1.20,mts,1,1,1.0
1.42,</s>,1,1,1.0
1.51,</s>,1,1,1.0
1.70,mts,1,1,1.0
10,10,1,33,0.030303030303030304
10,a,1,33,0.030303030303030304
10,aciertos,1,33,0.030303030303030304
10,azotes,1,33,0.030303030303030304
10,entre,1,33,0.030303030303030304
10,estaciones,1,33,0.030303030303030304
10,me,1,33,0.030303030303030304
10,osea,1,33,0.030303030303030304
10,que,1,33,0.030303030303030304
10,va,1,33,0.030303030303030304
10,veces,1,33,0.030303030303030304
10,we,1,33,0.030303030303030304
10,😎,1,33,0.030303030303030304
10.82,</s>,1,1,1.0
100,con,1,5,0.2
100,jejeje,1,5,0.2
100,mexicano,1,5,0.2
100,por,1,5,0.2
100,😎,1,5,0.2
1000,dolares,1,1,1.0
10000,pesos,1,1,1.0
100000,hermanita,1,1,1.0
10412830143,</s>,1,1,1.0
11,30,1,9,0.1111111111111111
11,59,1,9,0.1111111111111111
11,entonces,1,9,0.1111111111111111
11,lote,1,9,0.1111111111111111
11,y,1,9,0.1111111111111111
12,2142,1,28,0.03571428571428571
12,?,1,28,0.03571428571428571
12,bro,1,28,0.03571428571428571
12,compañeros,1,28,0.03571428571428571
12,en,1,28,0.03571428571428571
12,entonces,1,28,0.03571428571428571
12,hora,1,28,0.03571428571428571
12,hrs,1,28,0.03571428571428571
12,jejeje,1,28,0.03571428571428571
12,meses,1,28,0.03571428571428571
12,no,1,28,0.03571428571428571
12,nos,1,28,0.03571428571428571
12,por,1,28,0.03571428571428571
12,se,1,28,0.03571428571428571
12,te,1,28,0.03571428571428571
12,vlv,1,28,0.03571428571428571
12,y,1,28,0.03571428571428571
120,por,1,1,1.0
1234,</s>,1,1,1.0
13,12,1,7,0.14285714285714285
13,13,1,7,0.14285714285714285
13,</s>,1,7,0.14285714285714285
13,entro,1,7,0.14285714285714285
13,igual,1,7,0.14285714285714285
14,?,1,2,0.5
14,conjuntos,1,2,0.5
15,?,1,12,0.08333333333333333
15,años,1,12,0.08333333333333333
15,de,1,12,0.08333333333333333
15,min,1,12,0.08333333333333333
15,mins,1,12,0.08333333333333333
15,pertenecen,1,12,0.08333333333333333
15,segundos,1,12,0.08333333333333333
15,ya,1,12,0.08333333333333333
15,🤣,1,12,0.08333333333333333
150,907,1,1,1.0
1500,</s>,1,1,1.0
16,</s>,1,2,0.5
16,no,1,2,0.5
160,pulsaciones,1,1,1.0
1600,algo,1,1,1.0
17,</s>,1,2,0.5
17,ya,1,2,0.5
1750,</s>,1,1,1.0
18,</s>,1,2,0.5
18,?,1,2,0.5
180,sin,1,1,1.0
185,por,1,1,1.0
19,</s>,1,5,0.2
19,?,1,5,0.2
19,de,1,5,0.2
2,3,1,83,0.012048192771084338
2,?,1,83,0.012048192771084338
2,actividades,1,83,0.012048192771084338
2,ahí,1,83,0.012048192771084338
2,análisis,1,83,0.012048192771084338
2,años,1,83,0.012048192771084338
2,boletos,1,83,0.012048192771084338
2,bro,1,83,0.012048192771084338
2,casas,1,83,0.012048192771084338
2,comprobantes,1,83,0.012048192771084338
2,creo,1,83,0.012048192771084338
2,cursos,1,83,0.012048192771084338
2,días,1,83,0.012048192771084338
2,guacamoles,1,83,0.012048192771084338
2,hemos,1,83,0.012048192771084338
2,jajaja,1,83,0.012048192771084338
2,latas,1,83,0.012048192771084338
2,libros,1,83,0.012048192771084338
2,los,1,83,0.012048192771084338
2,metodos,1,83,0.012048192771084338
2,noticias,1,83,0.012048192771084338
2,números,1,83,0.012048192771084338
2,panes,1,83,0.012048192771084338
2,pi,1,83,0.012048192771084338
2,pm,1,83,0.012048192771084338
2,pollos,1,83,0.012048192771084338
2,profes,1,83,0.012048192771084338
2,profesores,1,83,0.012048192771084338
2,proyectos,1,83,0.012048192771084338
2,puntos,1,83,0.012048192771084338
2,razones,1,83,0.012048192771084338
2,somos,1,83,0.012048192771084338
2,tratando,1,83,0.012048192771084338
2,va,1,83,0.012048192771084338
2,vayan,1,83,0.012048192771084338
2,verdad,1,83,0.012048192771084338
2,y,1,83,0.012048192771084338
2,🥺,1,83,0.012048192771084338
20,</s>,1,5,0.2
20,de,1,5,0.2
20,mins,1,5,0.2
20,más,1,5,0.2
20,nos,1,5,0.2
2018,</s>,1,1,1.0
2018087921,</s>,1,1,1.0
2021,2,1,1,1.0
2021630099,alan,1,1,1.0
21,años,1,1,1.0
2142,</s>,1,1,1.0
22,</s>,1,3,0.3333333333333333
22,?,1,3,0.3333333333333333
22,pero,1,3,0.3333333333333333
23,😥,1,3,0.3333333333333333
24,creo,1,3,0.3333333333333333
24,horas,1,3,0.3333333333333333
24,porque,1,3,0.3333333333333333
240,000,1,1,1.0
26,38,1,1,1.0
28,que,1,5,0.2
3,0,1,51,0.0196078431372549
3,15,1,51,0.0196078431372549
3,45,1,51,0.0196078431372549
3,8,1,51,0.0196078431372549
3,9,1,51,0.0196078431372549
3,?,1,51,0.0196078431372549
3,_4,1,51,0.0196078431372549
3,cajeros,1,51,0.0196078431372549
3,casa,1,51,0.0196078431372549
3,cm7,1,51,0.0196078431372549
3,el,1,51,0.0196078431372549
3,jajaja,1,51,0.0196078431372549
3,jaret,1,51,0.0196078431372549
3,la,1,51,0.0196078431372549
3,latas,1,51,0.0196078431372549
3,legados,1,51,0.0196078431372549
3,libre,1,51,0.0196078431372549
3,materias,1,51,0.0196078431372549
3,no,1,51,0.0196078431372549
3,peeeero,1,51,0.0196078431372549
3,pepinos,1,51,0.0196078431372549
3,personas,1,51,0.0196078431372549
3,plox,1,51,0.0196078431372549
3,pollos,1,51,0.0196078431372549
3,preguntas,1,51,0.0196078431372549
3,que,1,51,0.0196078431372549
3,se,1,51,0.0196078431372549
3,semanas,1,51,0.0196078431372549
3,series,1,51,0.0196078431372549
3,si,1,51,0.0196078431372549
3,sopas,1,51,0.0196078431372549
3,vea,1,51,0.0196078431372549
3,veces,1,51,0.0196078431372549
3,xd,1,51,0.0196078431372549
3,ya,1,51,0.0196078431372549
3,😬,1,51,0.0196078431372549
3.4,la,1,1,1.0
30,.,1,55,0.01818181818181818
30,ahí,1,55,0.01818181818181818
30,am,1,55,0.01818181818181818
30,entonces,1,55,0.01818181818181818
30,me,1,55,0.01818181818181818
30,memes,1,55,0.01818181818181818
30,min,1,55,0.01818181818181818
30,pa,1,55,0.01818181818181818
30,para,1,55,0.01818181818181818
30,pero,1,55,0.01818181818181818
30,salchicha,1,55,0.01818181818181818
30,salgo,1,55,0.01818181818181818
30,verdad,1,55,0.01818181818181818
30,xd,1,55,0.01818181818181818
30,😅,1,55,0.01818181818181818
300,a,1,1,1.0
30000,</s>,1,1,1.0
31,</s>,1,2,0.5
31,🤩,1,2,0.5
310,papi,1,1,1.0
3132,79,1,1,1.0
32,6,1,1,1.0
33,mill,1,1,1.0
34338,</s>,1,1,1.0
35,43,1,3,0.3333333333333333
35,de,1,3,0.3333333333333333
35,y,1,3,0.3333333333333333
360,</s>,1,1,1.0
4,0,1,31,0.03225806451612903
4,4,1,31,0.03225806451612903
4,así,1,31,0.03225806451612903
4,bolishos,1,31,0.03225806451612903
4,días,1,31,0.03225806451612903
4,limones,1,31,0.03225806451612903
4,pzas,1,31,0.03225806451612903
4,que,1,31,0.03225806451612903
4,ta,1,31,0.03225806451612903
4,te,1,31,0.03225806451612903
4,to,1,31,0.03225806451612903
4,xd,1,31,0.03225806451612903
4,y5,1,31,0.03225806451612903
4,🤣,1,31,0.03225806451612903
4.1,</s>,1,1,1.0
4.3,</s>,1,1,1.0
4.5,</s>,1,1,1.0
40,es,1,6,0.16666666666666666
40,pesos,1,6,0.16666666666666666
40,por,1,6,0.16666666666666666
4152,3132,1,1,1.0
4169160485997234,</s>,1,1,1.0
420,000,1,1,1.0
43,23,1,2,0.5
43,de,1,2,0.5
45,6,1,2,0.5
45,llegó,1,2,0.5
49,colonia,1,1,1.0
5,7,1,32,0.03125
5,?,1,32,0.03125
5,al,1,32,0.03125
5,cómo,1,32,0.03125
5,de,1,32,0.03125
5,dice,1,32,0.03125
5,está,1,32,0.03125
5,mexicanos,1,32,0.03125
5,minites,1,32,0.03125
5,minutes,1,32,0.03125
5,o,1,32,0.03125
5,para,1,32,0.03125
5,puedo,1,32,0.03125
5,pzas,1,32,0.03125
5,que,1,32,0.03125
5,to,1,32,0.03125
5,todavía,1,32,0.03125
5,variables,1,32,0.03125
5.1,.,1,1,1.0
5.4,</s>,1,1,1.0
50,de,1,6,0.16666666666666666
50,madrina,1,6,0.16666666666666666
500,varos,1,3,0.3333333333333333
5000,de,1,1,1.0
500000,</s>,1,1,1.0
5196,</s>,1,1,1.0
52,55,1,1,1.0
5215516480991,en,1,1,1.0
5215544616640,</s>,1,1,1.0
5215554625840,</s>,1,1,1.0
5215561751791,de,1,1,1.0
5215573764146,</s>,1,2,0.5
5215573764146,un,1,2,0.5
54720,</s>,1,2,0.5
54720,cuautitlán,1,2,0.5
55,6181,1,2,0.5
55,pags,1,2,0.5
5579100245003494,es,1,1,1.0
5587256129,</s>,1,1,1.0
5588787715,</s>,1,1,1.0
59,pm,1,1,1.0
6,240,1,30,0.03333333333333333
6,420,1,30,0.03333333333333333
6,45,1,30,0.03333333333333333
6,50,1,30,0.03333333333333333
6,a,1,30,0.03333333333333333
6,alv,1,30,0.03333333333333333
6,am,1,30,0.03333333333333333
6,bro,1,30,0.03333333333333333
6,bultos,1,30,0.03333333333333333
6,mins,1,30,0.03333333333333333
6,o,1,30,0.03333333333333333
6,porfi,1,30,0.03333333333333333
6,variables,1,30,0.03333333333333333
6,y,1,30,0.03333333333333333
6.85,</s>,1,1,1.0
60,u,1,1,1.0
600,</s>,1,3,0.3333333333333333
600,eso,1,3,0.3333333333333333
600,ya,1,3,0.3333333333333333
6181,9606,1,1,1.0
62,ejercicios,1,2,0.5
62,sino,1,2,0.5
6470,te,1,1,1.0
7,20,1,24,0.041666666666666664
7,días,1,24,0.041666666666666664
7,dígitos,1,24,0.041666666666666664
7,en,1,24,0.041666666666666664
7,escribientes,1,24,0.041666666666666664
7,igual,1,24,0.041666666666666664
7,o,1,24,0.041666666666666664
7,padrino,1,24,0.041666666666666664
7,pero,1,24,0.041666666666666664
7,porfa,1,24,0.041666666666666664
7,u,1,24,0.041666666666666664
700,</s>,1,3,0.3333333333333333
700,o,1,3,0.3333333333333333
700,productos,1,3,0.3333333333333333
79,12,1,1,1.0
8,.,1,38,0.02631578947368421
8,?,1,38,0.02631578947368421
8,apa,1,38,0.02631578947368421
8,caminando,1,38,0.02631578947368421
8,cubetas,1,38,0.02631578947368421
8,de,1,38,0.02631578947368421
8,hay,1,38,0.02631578947368421
8,horas,1,38,0.02631578947368421
8,hrs,1,38,0.02631578947368421
8,libretas,1,38,0.02631578947368421
8,materias,1,38,0.02631578947368421
8,no,1,38,0.02631578947368421
8,pm,1,38,0.02631578947368421
8,unidades,1,38,0.02631578947368421
8,x,1,38,0.02631578947368421
8,ya,1,38,0.02631578947368421
80,</s>,1,1,1.0
83,por,1,1,1.0
85995,micro,1,1,1.0
9,00,1,12,0.08333333333333333
9,?,1,12,0.08333333333333333
9,entonces,1,12,0.08333333333333333
9,pm,1,12,0.08333333333333333
9068,</s>,1,1,1.0
907,9068,1,1,1.0
936,pesos,1,1,1.0
9368,</s>,1,1,1.0
950,</s>,1,1,1.0
9606,</s>,1,1,1.0
<s>,09000001035598365,1,9585,0.00010432968179447053
<s>,10,1,9585,0.00010432968179447053
<s>,12,1,9585,0.00010432968179447053
<s>,13,1,9585,0.00010432968179447053
<s>,137180104128301435,1,9585,0.00010432968179447053
<s>,15,1,9585,0.00010432968179447053
<s>,150,1,9585,0.00010432968179447053
<s>,160,1,9585,0.00010432968179447053
<s>,1750,1,9585,0.00010432968179447053
<s>,19,1,9585,0.00010432968179447053
<s>,2018087921,1,9585,0.00010432968179447053
<s>,2021630099,1,9585,0.00010432968179447053
<s>,310,1,9585,0.00010432968179447053
<s>,4152,1,9585,0.00010432968179447053
<s>,5.1,1,9585,0.00010432968179447053
<s>,50,1,9585,0.00010432968179447053
<s>,5196,1,9585,0.00010432968179447053
<s>,52,1,9585,0.00010432968179447053
<s>,5215573764146,1,9585,0.00010432968179447053
<s>,5579100245003494,1,9585,0.00010432968179447053
<s>,5587256129,1,9585,0.00010432968179447053
<s>,5588787715,1,9585,0.00010432968179447053
<s>,6,1,9585,0.00010432968179447053
<s>,8,1,9585,0.00010432968179447053
<s>,9,1,9585,0.00010432968179447053
<s>,aa,1,9585,0.00010432968179447053
<s>,aaaaa,1,9585,0.00010432968179447053
<s>,aaaaaaa,1,9585,0.00010432968179447053
<s>,aaaaaaaaa,1,9585,0.00010432968179447053
<s>,abdielk,1,9585,0.00010432968179447053
<s>,abdielvalenzuelasoto02,1,9585,0.00010432968179447053
<s>,abrele,1,9585,0.00010432968179447053
<s>,absolutamente,1,9585,0.00010432968179447053
<s>,acaba,1,9585,0.00010432968179447053
<s>,acabamos,1,9585,0.00010432968179447053
<s>,acekto,1,9585,0.00010432968179447053
<s>,adjunto,1,9585,0.00010432968179447053
<s>,agarrando,1,9585,0.00010432968179447053
<s>,aguacados,1,9585,0.00010432968179447053
<s>,aguante,1,9585,0.00010432968179447053
<s>,ahhhahhhhahhh,1,9585,0.00010432968179447053
<s>,ahhhhhh,1,9585,0.00010432968179447053
<s>,ahhhhhhh,1,9585,0.00010432968179447053
<s>,ahhhhhhhh,1,9585,0.00010432968179447053
<s>,ahuevo,1,9585,0.00010432968179447053
<s>,ahuevoo,1,9585,0.00010432968179447053
<s>,aiudaaaaa,1,9585,0.00010432968179447053
<s>,ala,1,9585,0.00010432968179447053
<s>,alaa,1,9585,0.00010432968179447053
<s>,alaaaaaaaaaaaaa,1,9585,0.00010432968179447053
<s>,alaaaaaaaaaaaaaa,1,9585,0.00010432968179447053
<s>,alaaaan,1,9585,0.00010432968179447053
<s>,alaaaaq,1,9585,0.00010432968179447053
<s>,alabestia,1,9585,0.00010432968179447053
<s>,alas,1,9585,0.00010432968179447053
<s>,alasaa,1,9585,0.00010432968179447053
<s>,alejandra,1,9585,0.00010432968179447053
<s>,alfaro,1,9585,0.00010432968179447053
<s>,alguien,1,9585,0.00010432968179447053
<s>,alguito,1,9585,0.00010432968179447053
<s>,alguno,1,9585,0.00010432968179447053
<s>,alimentos,1,9585,0.00010432968179447053
<s>,aloooooo,1,9585,0.00010432968179447053
<s>,amaaaaaaa,1,9585,0.00010432968179447053
<s>,analisis,1,9585,0.00010432968179447053
<s>,andaaaaaas,1,9585,0.00010432968179447053
<s>,andaba,1,9585,0.00010432968179447053
<s>,andrés,1,9585,0.00010432968179447053
<s>,anexo,1,9585,0.00010432968179447053
<s>,anuló,1,9585,0.00010432968179447053
<s>,apa,1,9585,0.00010432968179447053
<s>,apaaaaaaaaaa,1,9585,0.00010432968179447053
<s>,apaaaaaaaaaaaa,1,9585,0.00010432968179447053
<s>,aplicó,1,9585,0.00010432968179447053
<s>,aprovecha,1,9585,0.00010432968179447053
<s>,apurate,1,9585,0.00010432968179447053
<s>,apá,1,9585,0.00010432968179447053
<s>,apúrate,1,9585,0.00010432968179447053
<s>,araaaanza,1,9585,0.00010432968179447053
<s>,aranzaaa,1,9585,0.00010432968179447053
<s>,aranzaaaa,1,9585,0.00010432968179447053
<s>,are,1,9585,0.00010432968179447053
<s>,avenida,1,9585,0.00010432968179447053
<s>,aver,1,9585,0.00010432968179447053
<s>,awanta,1,9585,0.00010432968179447053
<s>,awwwwwww,1,9585,0.00010432968179447053
<s>,axioma,1,9585,0.00010432968179447053
<s>,azúl,1,9585,0.00010432968179447053
<s>,aáaaaaa,1,9585,0.00010432968179447053
<s>,bababa,1,9585,0.00010432968179447053
<s>,babjohh,1,9585,0.00010432968179447053
<s>,badon,1,9585,0.00010432968179447053
<s>,bajate,1,9585,0.00010432968179447053
<s>,bajes,1,9585,0.00010432968179447053
<s>,bajo,1,9585,0.00010432968179447053
<s>,bananas,1,9585,0.00010432968179447053
<s>,bancoppel,1,9585,0.00010432968179447053
<s>,banda,1,9585,0.00010432968179447053
<s>,bel,1,9585,0.00010432968179447053
<s>,ben,1,9585,0.00010432968179447053
<s>,bernardo,1,9585,0.00010432968179447053
<s>,bestiaaaaa,1,9585,0.00010432968179447053
<s>,big,1,9585,0.00010432968179447053
<s>,bo,1,9585,0.00010432968179447053
<s>,bob,1,9585,0.00010432968179447053
<s>,bonito,1,9585,0.00010432968179447053
<s>,broooooooo,1,9585,0.00010432968179447053
<s>,brooooooooooooooo,1,9585,0.00010432968179447053
<s>,bros,1,9585,0.00010432968179447053
<s>,brouuu,1,9585,0.00010432968179447053
<s>,brrroooo,1,9585,0.00010432968179447053
<s>,buscar,1,9585,0.00010432968179447053
<s>,cambiaste,1,9585,0.00010432968179447053
<s>,carnaaaaaaal,1,9585,0.00010432968179447053
<s>,carnaaaaal,1,9585,0.00010432968179447053
<s>,cbtis,1,9585,0.00010432968179447053
<s>,chaaaaaa,1,9585,0.00010432968179447053
<s>,chaaaaaaaaaaaaa,1,9585,0.00010432968179447053
<s>,chaaaaaaaalesnt,1,9585,0.00010432968179447053
<s>,chaaaale,1,9585,0.00010432968179447053
<s>,chalesent,1,9585,0.00010432968179447053
<s>,chalesota,1,9585,0.00010432968179447053
<s>,chanzon,1,9585,0.00010432968179447053
<s>,chapulines,1,9585,0.00010432968179447053
<s>,chetos,1,9585,0.00010432968179447053
<s>,chiaaaa,1,9585,0.00010432968179447053
<s>,chiaaaaaa,1,9585,0.00010432968179447053
<s>,chida,1,9585,0.00010432968179447053
<s>,chuy,1,9585,0.00010432968179447053
<s>,chécalo,1,9585,0.00010432968179447053
<s>,cierrame,1,9585,0.00010432968179447053
<s>,cilantro,1,9585,0.00010432968179447053
<s>,citale,1,9585,0.00010432968179447053
<s>,citar,1,9585,0.00010432968179447053
<s>,clase,1,9585,0.00010432968179447053
<s>,cobrarle,1,9585,0.00010432968179447053
<s>,compa,1,9585,0.00010432968179447053
<s>,comprar,1,9585,0.00010432968179447053
<s>,comprobante,1,9585,0.00010432968179447053
<s>,conocido,1,9585,0.00010432968179447053
<s>,consejo,1,9585,0.00010432968179447053
<s>,contaron,1,9585,0.00010432968179447053
<s>,correo,1,9585,0.00010432968179447053
<s>,create,1,9585,0.00010432968179447053
<s>,crudo,1,9585,0.00010432968179447053
<s>,cual,1,9585,0.00010432968179447053
<s>,cuales,1,9585,0.00010432968179447053
<s>,cualquier,1,9585,0.00010432968179447053
<s>,cuantos,1,9585,0.00010432968179447053
<s>,cuarto,1,9585,0.00010432968179447053
<s>,cuenta,1,9585,0.00010432968179447053
<s>,cuesta,1,9585,0.00010432968179447053
<s>,cuida,1,9585,0.00010432968179447053
<s>,cuidese,1,9585,0.00010432968179447053
<s>,cuántos,1,9585,0.00010432968179447053
<s>,cálmate,1,9585,0.00010432968179447053
<s>,césar,1,9585,0.00010432968179447053
<s>,da,1,9585,0.00010432968179447053
<s>,debemos,1,9585,0.00010432968179447053
<s>,deben,1,9585,0.00010432968179447053
<s>,debí,1,9585,0.00010432968179447053
<s>,decidí,1,9585,0.00010432968179447053
<s>,definir,1,9585,0.00010432968179447053
<s>,dejalo,1,9585,0.00010432968179447053
<s>,dejame,1,9585,0.00010432968179447053
<s>,dejamos,1,9585,0.00010432968179447053
<s>,deje,1,9585,0.00010432968179447053
<s>,dejé,1,9585,0.00010432968179447053
<s>,demasiadas,1,9585,0.00010432968179447053
<s>,denaja,1,9585,0.00010432968179447053
<s>,dependencias,1,9585,0.00010432968179447053
<s>,deposita,1,9585,0.00010432968179447053
<s>,depositarme,1,9585,0.00010432968179447053
<s>,desayunar,1,9585,0.00010432968179447053
<s>,descanse,1,9585,0.00010432968179447053
<s>,desconfirmo,1,9585,0.00010432968179447053
<s>,descubrí,1,9585,0.00010432968179447053
<s>,despierta,1,9585,0.00010432968179447053
<s>,diceselo,1,9585,0.00010432968179447053
<s>,digame,1,9585,0.00010432968179447053
<s>,dileeee,1,9585,0.00010432968179447053
<s>,diles,1,9585,0.00010432968179447053
<s>,dimee,1,9585,0.00010432968179447053
<s>,disfruta,1,9585,0.00010432968179447053
<s>,diviértete,1,9585,0.00010432968179447053
<s>,domingo,1,9585,0.00010432968179447053
<s>,donde,1,9585,0.00010432968179447053
<s>,duda,1,9585,0.00010432968179447053
<s>,eahhh,1,9585,0.00010432968179447053
<s>,echale,1,9585,0.00010432968179447053
<s>,echese,1,9585,0.00010432968179447053
<s>,ee,1,9585,0.00010432968179447053
<s>,eee,1,9585,0.00010432968179447053
<s>,eeeey,1,9585,0.00010432968179447053
<s>,efe,1,9585,0.00010432968179447053
<s>,efesota,1,9585,0.00010432968179447053
<s>,ella,1,9585,0.00010432968179447053
<s>,emmm,1,9585,0.00010432968179447053
<s>,empezó,1,9585,0.00010432968179447053
<s>,enamorado,1,9585,0.00010432968179447053
<s>,encontré,1,9585,0.00010432968179447053
<s>,encuentra,1,9585,0.00010432968179447053
<s>,entre,1,9585,0.00010432968179447053
<s>,equide,1,9585,0.00010432968179447053
<s>,equisdeeee,1,9585,0.00010432968179447053
<s>,ernest,1,9585,0.00010432968179447053
<s>,error,1,9585,0.00010432968179447053
<s>,escom,1,9585,0.00010432968179447053
<s>,escucha,1,9585,0.00010432968179447053
<s>,escucho,1,9585,0.00010432968179447053
<s>,esime,1,9585,0.00010432968179447053
<s>,esperamos,1,9585,0.00010432968179447053
<s>,esperando,1,9585,0.00010432968179447053
<s>,esperenme,1,9585,0.00010432968179447053
<s>,estan,1,9585,0.00010432968179447053
<s>,estar,1,9585,0.00010432968179447053
<s>,estará,1,9585,0.00010432968179447053
<s>,estubo,1,9585,0.00010432968179447053
<s>,estudia,1,9585,0.00010432968179447053
<s>,estudié,1,9585,0.00010432968179447053
<s>,estuve,1,9585,0.00010432968179447053
<s>,estuvieron,1,9585,0.00010432968179447053
<s>,estábamos,1,9585,0.00010432968179447053
<s>,eu,1,9585,0.00010432968179447053
<s>,exito,1,9585,0.00010432968179447053
<s>,explico,1,9585,0.00010432968179447053
<s>,extragrande,1,9585,0.00010432968179447053
<s>,extrañaba,1,9585,0.00010432968179447053
<s>,ey,1,9585,0.00010432968179447053
<s>,fan,1,9585,0.00010432968179447053
